Date;Open;High;Low;Last;Volume;Status
03.02.2020;;;;47,15;1
04.02.2020;;;;48,98;1
05.02.2020;51;51;51;51;1
06.02.2020;49,8;49,8;49,8;49,8;1
07.02.2020;;;;49,8;1
10.02.2020;;;;47,88;1
11.02.2020;48,75;49;48,75;49;1
12.02.2020;;;;49;1
13.02.2020;50,85;51,25;50,85;51,25;1
14.02.2020;;;;52,5;1
18.02.2020;;;;50,75;1
19.02.2020;;;;49,03;1
20.02.2020;;;;49,83;1
21.02.2020;47,75;47,75;47,75;47,75;1
24.02.2020;;;;47,1;1
25.02.2020;;;;48,1;1
26.02.2020;46,9;46,9;46,9;46,9;1
27.02.2020;47,25;47,25;47,25;47,25;1
28.02.2020;;;;47,25;1
02.03.2020;;;;47,63;1
03.03.2020;;;;47;1
04.03.2020;;;;47,63;1
05.03.2020;;;;48,23;1
06.03.2020;;;;48,1;1
09.03.2020;47,2;47,3;47,2;47,3;1
10.03.2020;47,25;47,5;47,25;47,5;1
11.03.2020;;;;47,5;1
12.03.2020;;;;47,45;1
16.03.2020;;;;48,35;1
17.03.2020;;;;48,35;1
18.03.2020;;;;49,6;1
19.03.2020;;;;49,33;1
20.03.2020;;;;50,2;1
23.03.2020;;;;49,1;1
24.03.2020;;;;49,1;1
25.03.2020;;;;54,3;1
26.03.2020;;;;54,3;1
27.03.2020;;;;52,55;1
30.03.2020;;;;51,33;1
31.03.2020;;;;50,83;1
01.04.2020;;;;51,6;1
02.04.2020;;;;48,9;1
03.04.2020;;;;47,28;1
06.04.2020;;;;46,18;1
07.04.2020;;;;46,85;1
08.04.2020;;;;47,38;1
09.04.2020;;;;48,25;1
10.04.2020;;;;48,25;1
14.04.2020;;;;48,4;1
15.04.2020;;;;44,75;1
16.04.2020;;;;45,33;1
17.04.2020;;;;46,7;1
21.04.2020;;;;43,85;1
22.04.2020;42,5;42,5;42,5;42,5;1
23.04.2020;42;42;42;42;1
24.04.2020;;;;41,35;1
27.04.2020;;;;39,5;1
28.04.2020;;;;38,68;1
29.04.2020;;;;39,23;1
30.04.2020;;;;38,85;1
04.05.2020;42;42;42;42;1
05.05.2020;;;;42;1
06.05.2020;43,3;43,3;43,3;43,3;1
07.05.2020;44,25;44,25;44,25;44,25;1
08.05.2020;;;;44,25;1
11.05.2020;;;;42,75;1
12.05.2020;;;;41,5;1
14.05.2020;;;;41,9;1
15.05.2020;;;;41,93;1
18.05.2020;;;;41,8;1
19.05.2020;;;;41,63;1
20.05.2020;;;;41,25;1
21.05.2020;;;;41,25;1
22.05.2020;41,65;41,65;41,65;41,65;1
25.05.2020;;;;41,5;1
26.05.2020;;;;41,5;1
27.05.2020;41,65;42;41,5;42;1
28.05.2020;;;;42;1
29.05.2020;;;;42,25;1
01.06.2020;;;;43;1
02.06.2020;;;;46,6;1
03.06.2020;;;;47,25;1
04.06.2020;;;;46,88;1
05.06.2020;;;;47,05;1
08.06.2020;;;;46,88;1
09.06.2020;;;;46,88;1
10.06.2020;;;;45,38;1
11.06.2020;;;;45,38;1
12.06.2020;;;;43,95;1
15.06.2020;;;;45,53;1
16.06.2020;;;;46,08;1
17.06.2020;44,75;44,75;44,75;44,75;1
18.06.2020;;;;44,75;1
19.06.2020;45,7;45,7;45,7;45,7;1
22.06.2020;;;;46,08;1
23.06.2020;47,7;47,7;47,7;47,7;1
24.06.2020;48,35;48,35;48,35;48,35;1
25.06.2020;48,1;48,1;48,1;48,1;1
26.06.2020;49,25;49,25;49,25;49,25;1
29.06.2020;;;;49,5;1
30.06.2020;;;;49,58;1
01.07.2020;51,1;51,1;51,1;51,1;1
03.07.2020;;;;50,93;1
06.07.2020;;;;52,25;1
07.07.2020;;;;52,38;1
08.07.2020;;;;52,95;1
09.07.2020;;;;50,38;1
10.07.2020;;;;49,4;1
13.07.2020;;;;48,75;1
14.07.2020;48,3;48,75;48,3;48,75;1
15.07.2020;;;;48,75;1
16.07.2020;;;;49,3;1
17.07.2020;;;;49,4;1
20.07.2020;;;;49,25;1
21.07.2020;;;;50,25;1
22.07.2020;;;;51,53;1
23.07.2020;;;;51,55;1
24.07.2020;;;;51,8;1
27.07.2020;;;;49,68;1
28.07.2020;;;;50,1;1
29.07.2020;;;;50,8;1
31.07.2020;;;;52,05;1
03.08.2020;;;;53;1
04.08.2020;;;;53,18;1
05.08.2020;;;;53,15;1
06.08.2020;;;;52,7;1
10.08.2020;;;;53,5;1
11.08.2020;;;;50,5;1
12.08.2020;;;;49,13;1
13.08.2020;;;;49,05;1
14.08.2020;;;;48,93;1
17.08.2020;;;;48,5;1
18.08.2020;;;;48,6;1
19.08.2020;;;;48,48;1
20.08.2020;;;;48,5;1
21.08.2020;47,35;47,35;47,35;47,35;1
24.08.2020;;;;48,2;1
25.08.2020;;;;48;1
26.08.2020;;;;48,8;1
27.08.2020;;;;49,33;1
28.08.2020;51,4;51,4;51,4;51,4;1
01.09.2020;54;54;54;54;1
02.09.2020;;;;54;1
03.09.2020;52,3;52,3;52,3;52,3;1
04.09.2020;;;;52,3;1
07.09.2020;;;;52,05;1
08.09.2020;;;;52;1
09.09.2020;;;;52;1
10.09.2020;;;;52,5;1
11.09.2020;52,95;52,95;52,85;52,95;1
14.09.2020;;;;54;1
15.09.2020;53,65;53,65;53,65;53,65;1
16.09.2020;;;;53,65;1
17.09.2020;;;;53,58;1
18.09.2020;;;;53,13;1
21.09.2020;;;;54;1
22.09.2020;53;53;53;53;1
23.09.2020;;;;53;1
24.09.2020;54,8;55,15;54,8;55,15;1
25.09.2020;;;;54,8;1
28.09.2020;57;57;57;57;1
29.09.2020;;;;57;1
30.09.2020;;;;57,75;1
01.10.2020;;;;59;1
02.10.2020;;;;58,18;1
05.10.2020;;;;59;1
06.10.2020;58,2;58,2;58,2;58,2;1
07.10.2020;;;;58,2;1
08.10.2020;;;;59;1
09.10.2020;57,9;58,35;57,9;58,35;1
12.10.2020;56,6;56,6;56,6;56,6;1
13.10.2020;;;;56,6;1
14.10.2020;;;;58;1
15.10.2020;;;;58;1
16.10.2020;;;;58;1
19.10.2020;;;;58,5;1
20.10.2020;;;;59;1
21.10.2020;;;;58;1
22.10.2020;;;;57,1;1
23.10.2020;;;;57,1;1
02.11.2020;;;;51,7;1
03.11.2020;;;;51,7;1
04.11.2020;51,35;51,35;51,3;51,3;1
05.11.2020;52,1;52,6;52,1;52,6;1
06.11.2020;;;;52,6;1
09.11.2020;;;;57,5;1
10.11.2020;;;;54,3;1
11.11.2020;;;;51,1;1
12.11.2020;;;;54,9;1
13.11.2020;;;;55,2;1
16.11.2020;;;;55,88;1
17.11.2020;;;;55,38;1
18.11.2020;;;;56;1
23.11.2020;54,75;54,75;54,75;54,75;1
24.11.2020;56,5;57,5;56,5;57,5;1
25.11.2020;58,5;58,55;58,5;58,55;1
26.11.2020;59,5;59,5;59,25;59,25;1
27.11.2020;;;;59,25;1
30.11.2020;60,75;60,75;60,75;60,75;1
01.12.2020;;;;60,75;1
02.12.2020;61,35;61,35;61,35;61,35;1
03.12.2020;;;;61,35;1
04.12.2020;63,6;63,6;63,6;63,6;1
08.12.2020;63,5;63,5;63,5;63,5;1
09.12.2020;;;;63,5;1
10.12.2020;64,25;64,25;64,25;64,25;1
11.12.2020;;;;64,25;1
17.12.2020;68,5;68,5;68,5;68,5;1
18.12.2020;;;;68,5;1
23.12.2020;;;;70,25;1
24.12.2020;;;;70,25;1
04.01.2021;;;;71;1
05.01.2021;;;;71;1
08.01.2021;68;68,5;68;68,5;1
11.01.2021;69,9;70;69,9;70;1
12.01.2021;;;;70;1
13.01.2021;72,25;72,25;71,75;71,75;1
14.01.2021;;;;71,75;1
15.01.2021;;;;71,03;1
18.01.2021;;;;68,05;1
22.01.2021;;;;66,88;1
25.01.2021;;;;67,25;1
26.01.2021;;;;67,5;1
27.01.2021;68;68;68;68;1
28.01.2021;;;;68;1
29.01.2021;69,8;69,8;69,8;69,8;1
01.02.2021;;;;68,45;1
02.02.2021;63,9;63,9;63,9;65,75;1
03.02.2021;63,4;63,4;63;63;1
04.02.2021;;;;63;1
08.02.2021;;;;66,9;1
10.02.2021;68;68;68;68;1
11.02.2021;67,55;67,55;66,8;66,8;1
12.02.2021;66,9;66,9;66,9;66,9;1
15.02.2021;63,5;63,5;63,5;63,75;1
16.02.2021;;;;63,5;1
17.02.2021;62,3;62,45;62,3;62,45;1
18.02.2021;;;;62,45;1
19.02.2021;64,1;64,2;64,1;64,2;1
22.02.2021;63,75;63,75;63,75;63,75;1
23.02.2021;;;;63,75;1
24.02.2021;63,75;63,75;63,5;63,5;1
25.02.2021;;;;63,5;1
26.02.2021;65;65;65;65;1
01.03.2021;;;;64,5;1
02.03.2021;;;;64,5;1
08.03.2021;62,5;62,5;62,5;62,5;1
09.03.2021;;;;62,5;1
10.03.2021;;;;64,28;1
11.03.2021;;;;64,9;1
12.03.2021;;;;65;1
15.03.2021;66,05;66,05;65,6;65,6;1
16.03.2021;65,2;65,2;65,2;65,2;1
19.03.2021;68,55;68,55;68,55;68,55;1
23.03.2021;69,85;69,85;69,85;69,85;1
24.03.2021;;;;69,85;1
25.03.2021;;;;69,5;1
29.03.2021;;;;69,93;1
30.03.2021;;;;69,93;1
31.03.2021;;;;69,5;1
01.04.2021;;;;70,9;1
02.04.2021;;;;70,9;1
06.04.2021;70,2;70,2;70,2;70,2;1
07.04.2021;69,75;69,75;69,75;69,75;1
09.04.2021;;;;66;1
13.04.2021;70,1;70,1;70,1;70,1;1
14.04.2021;;;;70,1;1
19.04.2021;;;;75,45;1
20.04.2021;73,25;73,4;73,25;73,4;1
21.04.2021;73;73;73;73;1
22.04.2021;;;;73;1
23.04.2021;;;;73,9;1
26.04.2021;73,5;73,5;73,4;73,4;1
27.04.2021;74,1;74,5;74,1;74,5;1
28.04.2021;;;;74,5;1
29.04.2021;;;;75,2;1
30.04.2021;77,6;77,65;77,6;77,65;1
04.05.2021;;;;78,35;1
05.05.2021;;;;78,25;1
06.05.2021;;;;80,4;1
07.05.2021;;;;80,4;1
10.05.2021;;;;84,8;1
11.05.2021;;;;85,18;1
12.05.2021;;;;85,18;1
14.05.2021;86,5;86,5;86,5;86,5;1
18.05.2021;;;;83,95;1
19.05.2021;;;;83,63;1
20.05.2021;;;;83,63;1
21.05.2021;;;;85,75;1
24.05.2021;;;;88,35;1
25.05.2021;90,25;90,9;90,25;90,25;1
26.05.2021;;;;90,9;1
27.05.2021;;;;91,5;1
28.05.2021;92,15;92,15;92,15;92,15;1
01.06.2021;95;95;95;95;1
02.06.2021;;;;95;1
03.06.2021;;;;99,75;1
04.06.2021;98,75;98,75;98,75;98,75;1
08.06.2021;103,35;103,35;103,35;103,35;1
09.06.2021;;;;103,35;1
11.06.2021;;;;111,8;1
15.06.2021;104;104;104;104;1
25.06.2021;;;;115,5;1
28.06.2021;;;;115;1
29.06.2021;;;;115,08;1
30.06.2021;;;;116,38;1
01.07.2021;;;;117,5;1
02.07.2021;119;119;119;119;1
07.07.2021;120,5;120,5;120;120;1
08.07.2021;;;;120;1
12.07.2021;124,5;125,15;124,5;125,15;1
14.07.2021;131;131;131;131;1
20.07.2021;130;130;130;130;1
21.07.2021;;;;130;1
22.07.2021;132;132,25;132;132,25;1
23.07.2021;;;;132,25;1
26.07.2021;134,75;134,75;134,75;134,75;1
28.07.2021;;;;135;1
29.07.2021;;;;137,5;1
30.07.2021;138,45;138,45;138,45;138,45;1
02.08.2021;;;;137,5;1
03.08.2021;;;;137,25;1
04.08.2021;;;;137;1
05.08.2021;;;;138,25;1
06.08.2021;;;;140;1
09.08.2021;143;143;142,7;142,7;1
10.08.2021;143,65;143,65;143,65;143,65;1
11.08.2021;;;;143,65;1
12.08.2021;149,25;151;149,25;151;1
13.08.2021;149,25;149,75;149,25;149,25;1
16.08.2021;152,2;152,25;152,2;152,25;1
17.08.2021;;;;152,25;1
18.08.2021;147,4;147,4;147,4;147,4;1
19.08.2021;143,5;143,5;140,5;140,5;1
20.08.2021;138,75;138,75;135;135;1
23.08.2021;;;;142,43;1
24.08.2021;143,5;145;143,5;145;1
25.08.2021;147,5;147,5;147,5;147,5;1
27.08.2021;147,8;147,9;147,8;147,9;1
31.08.2021;;;;154;1
01.09.2021;;;;151;1
02.09.2021;;;;159,63;1
03.09.2021;;;;159,63;1
07.09.2021;;;;166,25;1
08.09.2021;;;;166,25;1
15.09.2021;169;169;169;169;1
16.09.2021;;;;169;1
17.09.2021;;;;162;1
20.09.2021;;;;165;1
21.09.2021;;;;165;1
22.09.2021;;;;166;1
23.09.2021;176,5;176,5;176,5;171,25;1
24.09.2021;185,5;185,5;185,5;185,5;1
27.09.2021;;;;200,25;1
28.09.2021;210;211;209;209;1
29.09.2021;;;;209;1
30.09.2021;;;;213,75;1
05.10.2021;267,5;280;267,5;280;1
06.10.2021;;;;280;1
07.10.2021;190;210,5;190;209,5;1
08.10.2021;206;206;206;206;1
11.10.2021;;;;229;1
12.10.2021;243;243;242;242;1
13.10.2021;;;;242;1
14.10.2021;;;;237,5;1
18.10.2021;;;;211;1
19.10.2021;;;;217,9;1
21.10.2021;164;164;159,5;159,5;1
22.10.2021;170,75;171;170,75;171;1
26.10.2021;;;;202;1
28.10.2021;176;176;170;170;1
29.10.2021;;;;156;1
02.11.2021;128,75;128,75;128,5;128,5;1
03.11.2021;136;136;135;135;1
04.11.2021;;;;119,3;1
10.11.2021;131;131;130;131;1
11.11.2021;;;;132;1
12.11.2021;;;;133;1
16.11.2021;129;129;129;129;1
17.11.2021;;;;134,75;1
22.11.2021;;;;140,5;1
25.11.2021;152;152;152;152;1
01.12.2021;116;116;116;112;1
02.12.2021;;;;120;1
03.12.2021;;;;125;1
06.12.2021;;;;122;1
07.12.2021;127;129;127;128,5;1
08.12.2021;134;134;134;134;1
09.12.2021;135;135;135;135;1
10.12.2021;;;;134;1
14.12.2021;;;;145,4;1
15.12.2021;147;147;146,25;146,25;1
17.12.2021;;;;150;1
30.12.2021;119;119;119;119;1
12.01.2022;129,25;130,5;129,25;130,5;1
17.01.2022;;;;157,5;1
18.01.2022;;;;160;1
19.01.2022;159,25;159,25;156,25;156,25;1
20.01.2022;156;156;156;156;1
21.01.2022;161,75;161,75;161,75;161,75;1
24.01.2022;;;;165;1
02.02.2022;;;;158;1
03.02.2022;;;;156,5;1
08.02.2022;173,5;175,25;173,5;175,25;1
09.02.2022;176,5;180;176,5;180;1
10.02.2022;173,75;173,75;172,5;173,5;1
11.02.2022;171,75;174;171,75;174;1
14.02.2022;177,5;177,5;177,5;177,5;1
15.02.2022;171,5;172,75;171,25;172,75;1
16.02.2022;;;;163,53;1
17.02.2022;161;161;161;161;1
22.02.2022;185;187;185;187;1
23.02.2022;192;202;192;202;1
24.02.2022;240;240;240;240;1
25.02.2022;217;217;217;217;1
28.02.2022;;;;250,5;1
02.03.2022;435;435;415;415;1
03.03.2022;452,5;452,5;365;365;1
09.03.2022;;;;462;1
10.03.2022;;;;365;1
15.03.2022;300;300;300;300;1
16.03.2022;265;265;265;265;1
17.03.2022;240;240;240;240;1
22.03.2022;260;260;260;260;1
23.03.2022;292;292;292;292;1
30.03.2022;280;282;280;280;1
31.03.2022;276;276;276;276;1
01.04.2022;261;261;261;261;1
05.04.2022;292;292;292;292;1
07.04.2022;281,5;281,5;281,5;281,5;1
08.04.2022;;;;288;1
12.04.2022;;;;320,25;1
20.04.2022;324,35;324,35;324,35;324,35;1
21.04.2022;;;;328;1
22.04.2022;313;313;313;313;1
26.04.2022;;;;292;1
27.04.2022;284;284;284;284;1
03.05.2022;275,5;275,5;275,5;275,5;1
04.05.2022;;;;307;1
05.05.2022;315;315;315;315;1
06.05.2022;305;305;305;305;1
09.05.2022;;;;304;1
10.05.2022;;;;288,5;1
11.05.2022;303;303;303;303;1
12.05.2022;314;314;309;310;1
13.05.2022;300,25;300,25;300,25;300,25;1
16.05.2022;300;310;300;310;1
17.05.2022;320;320;320;320;1
18.05.2022;336;336;332;332;1
24.05.2022;;;;290;1
25.05.2022;290;290;290;290;1
26.05.2022;290;295;290;295;1
30.05.2022;;;;301;1
08.06.2022;290;290;290;290;1
14.06.2022;285;290;285;290;1
15.06.2022;297;297;297;297;1
16.06.2022;;;;297;1
21.06.2022;370;370;370;370;1
27.06.2022;;;;378;1
28.06.2022;;;;372;1
29.06.2022;362;362;362;362;1
30.06.2022;;;;370;1
04.07.2022;;;;366,5;1
07.07.2022;;;;374,75;1
08.07.2022;374;374;374;374;1
12.07.2022;390;392;390;392;1
13.07.2022;380;380;380;380;1
14.07.2022;;;;365;1
18.07.2022;;;;337,5;1
19.07.2022;330;330;330;330;1
20.07.2022;336;336;336;336;1
21.07.2022;330;330;330;330;1
26.07.2022;;;;380;1
27.07.2022;;;;377;1
03.08.2022;340;340;340;340;1
05.08.2022;;;;288;1
08.08.2022;;;;293;1
09.08.2022;298;300;298;300;1
10.08.2022;334;335;334;335;1
11.08.2022;;;;345;1
12.08.2022;328;328;328;328;1
15.08.2022;;;;350;1
16.08.2022;;;;383;1
17.08.2022;380;380;380;380;1
18.08.2022;375;375;375;375;1
19.08.2022;;;;398;1
30.08.2022;;;;350;1
01.09.2022;;;;354,25;1
05.09.2022;394,5;394,5;391;391;1
08.09.2022;335,25;335,25;335,25;335,25;1
09.09.2022;325;325;325;325;1
13.09.2022;308;320;308;320;1
14.09.2022;320;320;320;320;1
15.09.2022;;;;322;1
16.09.2022;;;;312;1
21.09.2022;;;;300;1
29.09.2022;;;;306;1
06.10.2022;;;;295;1
07.10.2022;;;;248;1
11.10.2022;255;257;255;257;1
19.10.2022;257,5;257,5;257,5;257,5;1
20.10.2022;258;258;258;258;1
25.10.2022;244,5;244,5;244,5;244,5;1
26.10.2022;245;245;245;245;1
28.10.2022;243;243;243;243;1
02.11.2022;229,5;229,5;228;228,5;1
07.11.2022;203;203;203;203;1
09.11.2022;;;;181;1
10.11.2022;176;176;176;176;1
14.11.2022;192,5;192,5;192,5;192,5;1
15.11.2022;201;202,5;201;202,5;1
21.11.2022;;;;230,5;1
12.12.2022;;;;240;1
13.12.2022;;;;235;1
21.12.2022;189,5;189,5;189,5;189,5;1
03.01.2023;190;190;190;190;1
04.01.2023;180;180;180;180;1
05.01.2023;182;182;182;182;1
10.01.2023;173;173;173;173;1
11.01.2023;165;165;165;165;1
19.01.2023;;;;172;1
24.01.2023;;;;163;1
26.01.2023;;;;137,25;1
07.02.2023;;;;144;1
08.02.2023;;;;125,88;1
09.02.2023;;;;119,5;1
10.02.2023;127;127;127;127;1
14.02.2023;;;;131;1
20.02.2023;;;;136,5;1
21.02.2023;;;;134;1
24.02.2023;;;;157;1
27.02.2023;;;;154;1
28.02.2023;;;;146,25;1
07.03.2023;116;119;116;119;1
09.03.2023;120,25;120,25;120,25;120,25;1
10.03.2023;;;;126,5;1
15.03.2023;129;129;129;129;1
29.03.2023;;;;140;1
30.03.2023;;;;140;1
31.03.2023;139,5;141;139,5;141;1
27.04.2023;;;;133;1
28.04.2023;;;;137,5;1
04.05.2023;121;121;121;121;1
11.05.2023;;;;110,5;1
15.05.2023;;;;106;1
16.05.2023;;;;101,5;1
17.05.2023;;;;106;1
25.05.2023;;;;100;1
06.06.2023;101;101,15;101;101,15;1
07.06.2023;;;;105,5;1
08.06.2023;106,25;107,5;106,25;107,5;1
09.06.2023;110,5;113,5;110,5;113,5;1
12.06.2023;;;;109;1
13.06.2023;110,5;114;110,5;114;1
14.06.2023;114,5;116;114,5;116;1
15.06.2023;;;;118;1
22.06.2023;;;;116,38;1
26.06.2023;115,25;115,5;115,25;115,5;1
27.06.2023;117,75;117,75;117,75;117,75;1
28.06.2023;;;;122;1
03.07.2023;;;;119;1
04.07.2023;118,5;118,5;118,5;118,5;1
05.07.2023;;;;122,5;1
06.07.2023;117,25;117,25;117,25;117,25;1
12.07.2023;;;;94;1
13.07.2023;;;;94,88;1
18.07.2023;98,25;98,25;98,25;98,25;1
27.07.2023;;;;114,5;1
31.07.2023;;;;106,5;1
01.08.2023;;;;108,5;1
02.08.2023;;;;103,5;1
03.08.2023;110,5;110,5;110,5;110,5;1
08.08.2023;;;;112,5;1
09.08.2023;;;;120,75;1
10.08.2023;119;120,25;119;120,25;1
11.08.2023;120,5;120,5;120,5;120,5;1
14.08.2023;118,5;118,5;118,5;118,5;1
15.08.2023;121;121;121;121;1
16.08.2023;;;;120;1
21.08.2023;123;123;123;123;1
22.08.2023;129;130;129;130;1
23.08.2023;;;;124;1
25.08.2023;;;;120,63;1
30.08.2023;122;122;122;122;1
01.09.2023;117,5;117,5;117,5;117,5;1
07.09.2023;113,25;113,25;113;113;1
08.09.2023;;;;115,25;1
02.10.2023;;;;126,5;1
10.10.2023;;;;125,75;1
11.10.2023;;;;130;1
12.10.2023;133,4;133,4;133,4;133,4;1
16.10.2023;;;;140;1
17.10.2023;;;;139,5;1
23.10.2023;136;136;136;136;1
24.10.2023;;;;134;1
30.10.2023;;;;130,5;1
31.10.2023;;;;122;1
02.11.2023;;;;118,25;1
03.11.2023;;;;121;1
06.11.2023;120,25;120,25;118,25;118,25;1
08.11.2023;110,75;114,25;110,75;114,25;1
20.11.2023;112;112;111,75;111,75;1
23.11.2023;118;118,5;118;118,5;1
30.11.2023;;;;112;1
01.12.2023;;;;116,43;1
06.12.2023;116,5;116,5;116,5;116,5;1
07.12.2023;118,5;118,5;117,75;117,75;1
14.12.2023;110;110;110;110;1
18.12.2023;106,5;106,5;106,5;106,5;1
22.12.2023;;;;105;1
03.01.2024;102;102;102;102;1
05.01.2024;111;111;111;111;1
09.01.2024;;;;107,75;1
10.01.2024;;;;105,98;1
16.01.2024;104,7;104,7;104,7;104,7;1
17.01.2024;100,5;100,5;100,5;100,5;1
18.01.2024;;;;101,4;1
24.01.2024;93,25;93,25;93,25;93,25;1
01.02.2024;95,75;95,75;95,75;95,75;1
05.02.2024;96,75;96,75;96,75;96,75;1
15.02.2024;;;;92,15;1
21.02.2024;;;;94;1
22.02.2024;94;94;93,75;93,75;1
23.02.2024;;;;94;1
26.02.2024;97;98;97;98;1
27.02.2024;99,5;101;99,5;101;1
28.02.2024;104,5;104,5;104,5;104,5;1
29.02.2024;100,5;100,5;100,5;100,5;1
01.03.2024;;;;105,13;1
04.03.2024;106;106,5;106;106,5;1
05.03.2024;111,5;111,5;111,5;111,5;1
06.03.2024;112,5;112,5;112,5;112,5;1
07.03.2024;109,5;109,5;109,5;109,5;1
08.03.2024;110;110;110;110;1
12.03.2024;;;;105,5;1
13.03.2024;108,25;108,25;108,25;108,25;1
15.03.2024;110,65;110,65;110,65;110,65;1
18.03.2024;;;;112,25;1
22.03.2024;;;;109,85;1
02.04.2024;;;;117;1
03.04.2024;116,4;116,4;115,75;115,75;1
04.04.2024;113,2;113,2;113,2;113,2;1
05.04.2024;;;;115;1
08.04.2024;;;;116,5;1
09.04.2024;115,65;115,65;115,65;115,65;1
17.04.2024;117,75;117,75;117,75;117,75;1
18.04.2024;117,15;117,15;117,15;117,15;1
19.04.2024;;;;117;1
23.04.2024;;;;111,75;1
01.05.2024;108,75;108,75;108,75;108,75;1
02.05.2024;110;110,5;110;110,25;1
07.05.2024;;;;109,75;1
08.05.2024;109,25;109,25;109,25;109,25;1
15.05.2024;;;;106,93;1
23.05.2024;;;;113,25;1
29.05.2024;113,25;113,25;113,25;113,25;1
03.06.2024;126,5;126,5;126,5;126,5;1
04.06.2024;120,75;120,75;120,5;120,5;1
05.06.2024;;;;115,5;1
11.06.2024;;;;109,63;1
14.06.2024;;;;112;1
17.06.2024;110,75;110,75;110,75;110,75;1
18.06.2024;110,7;110,7;110,7;110,7;1
20.06.2024;115;115;114,25;114,25;1
21.06.2024;110;110;109,25;109,25;1
24.06.2024;;;;107,63;1
28.06.2024;104;104;104;104;1
01.07.2024;;;;106,18;1
17.07.2024;109;109;109;109;1
23.07.2024;;;;109,5;1
24.07.2024;112,2;112,2;112,2;112,2;1
26.07.2024;114;114;114;114;1
29.07.2024;;;;114,75;1
30.07.2024;115,5;115,5;115;115;1
01.08.2024;119;121;119;121;1
02.08.2024;122,2;122,2;122,2;122,2;1
05.08.2024;118,9;118,9;118,9;118,9;1
08.08.2024;123;123;123;123;1
09.08.2024;123,6;123,6;123,6;123,6;1
14.08.2024;;;;122,5;1
16.08.2024;;;;124,2;1
02.10.2024;116,75;116,75;116,75;116,75;1
04.10.2024;;;;123,5;1
07.10.2024;;;;122,5;1
09.10.2024;;;;118;1
11.10.2024;120,75;120,75;120,75;120,75;1
15.10.2024;;;;121;1
16.10.2024;;;;117,38;1
17.10.2024;117;117;117;117;1
24.10.2024;;;;119;1
25.10.2024;;;;120,5;1
01.11.2024;120,75;120,75;120,75;120,75;1
04.11.2024;;;;118,25;1
03.12.2024;;;;116,6;1
30.12.2024;;;;113;1
07.01.2025;;;;106,5;1
09.01.2025;100,5;100,5;100,5;100,5;1
10.01.2025;;;;101,75;1
21.01.2025;;;;111,65;1
23.01.2025;;;;110,25;1
